"","respondent_id","h1n1_knowledge","behavioral_antiviral_meds","behavioral_avoidance","behavioral_face_mask","behavioral_large_gatherings","behavioral_outside_home","doctor_recc_seasonal","child_under_6_months","health_worker","opinion_seas_vacc_effective","opinion_seas_risk","employment_industry_atmlpfrs","employment_industry_cfqqtusy","employment_industry_dotnnunm","employment_industry_haxffmxo","employment_industry_mfikgejo","employment_occupation_xgwztkwe"
"4977",4976,0.5,0,1,0,0,0,1,0,0,1,0.5,0,0,0,0,0,0
"4978",4977,0.5,0,1,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"4979",4978,0.5,0,0,0,1,0.00254709969580804,0,0,0,0,0,0,0,0,0,0,0
"4980",4979,0.5,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"4981",4980,0.5,0,1,0,1,0,0,0,0,1,0.25,0,0,0,0,0,0
"4982",4981,0.5,0,1,1,0,1,0,0,0,0.75,0.75,0,0,0,0,0,0
"4983",4982,1,0,1,0,1,1,0,0,0,0.75,0.75,0,0,0,0,0,0
"4984",4983,0.5,0,1,0,0,0,0,1,0,0.75,0.25,0,0,0,0,0,0
"4985",4984,0.5,0,1,0,1,1,0,0,0,0.25,0,0,0,0,0,0,0
"4986",4985,1,0,1,0,0,0,1,0,0,1,0.75,0,0,0,0,1,0
"4987",4986,0,0,1,0,1,1,1,0,0,0.25,0,0,0,0,0,0,0
"4988",4987,0.5,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
"4989",4988,1,0,0,0,0,0,0,1,1,0.75,0.75,0,0,0,0,0,0
"4990",4989,0.5,0,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,1
"4991",4990,0.5,0,1,0,1,1,0,0,0,1,0.75,0,0,0,0,0,0
"4992",4991,0.5,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0
"4993",4992,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"4994",4993,0.5,0,1,0,1,0,0,0,0,0.75,0,1,0,0,0,0,0
"4995",4994,1,0,1,0,0,0,0,0,0,1,0.75,0,0,0,0,0,1
"4996",4995,1,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"4997",4996,0.5,0,1,1,0,0,1,0,0,1,0.25,0,0,0,0,0,0
"4998",4997,1,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"4999",4998,0.5,0,1,0,0,0,1,0,0,0.25,0.25,0,0,0,0,0,0
"5000",4999,0.5,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"5001",5000,0.5,0,1,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0
"5002",5001,1,0,1,0,0,1,1,1,1,0.75,0.25,0,0,0,0,0,0
"5003",5002,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"5004",5003,0.5,0,1,0,0,0,0,0,0,0.5,0.25,1,0,0,0,0,0
"5005",5004,1,1,1,0,0,0,1,0,0,0.75,0.25,0,0,0,1,0,0
"5006",5005,1,0,0,0,0,0,1,0,0,0.75,0.25,1,0,0,0,0,0
"5007",5006,0.5,0,0,0,0,0,1,0,0,1,0.25,0,0,0,0,0,0
"5008",5007,1,0,1,0,1,1,1,1,1,0.75,0.75,0,0,0,0,0,0
"5009",5008,1,0,0,0,0,1,0.000160825875549731,0,0,0.75,0.75,0,0,0,0,0,0
"5010",5009,1,0,1,0,1,1,1,1,0,0.75,0.75,0,0,0,0,0,0
"5011",5010,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
"5012",5011,1,0,0,0,1,1,0,0,0,0.75,0,0,0,0,0,0,1
"5013",5012,1,0,1,0,1,1,1,0,1,1,0.25,0,0,0,0,0,0
"5014",5013,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
"5015",5014,1,0,0,0,0,0,0,0,0,0.5,0.25,0,1,0,0,0,1
"5016",5015,0.5,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"5017",5016,0.5,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
"5018",5017,0.5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"5019",5018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5020",5019,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"5021",5020,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
"5022",5021,0,0,0,0,1,1,0,0.00953647460507442,7.12390703884007e-07,0.25,0.0490510744087803,0,0,0,0,0,0
"5023",5022,0.5,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
"5024",5023,0.5,0,0,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"5025",5024,1,1,1,0,1,0,0,0,0,0.75,0.25,0,0,0,0,1,0
"5026",5025,1,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"5027",5026,1,0,1,0,1,1,1,0,0,1,0.25,0,0,0,0,0,0
"5028",5027,0.5,0,1,0,0,1,0,0,0,0.75,0,0,0,0,0,0,0
"5029",5028,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"5030",5029,0.5,0,1,0,0,1,1,0,0,1,0.75,0,0,0,0,0,0
"5031",5030,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5032",5031,1,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"5033",5032,0.5,0,1,0,1,0,8.96269594386015e-05,0,0,0.75,0.25,0,0,0,0,0,0
"5034",5033,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"5035",5034,0.5,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0
"5036",5035,1,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"5037",5036,0,0,0,0,1,0,0.0147261889062784,0,1,0.75,0.75,0,0,0,0,0,0
"5038",5037,0.5,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"5039",5038,0.5,0,1,0,0,0,0,0,1,0.75,0.25,0,0,0,0,0,0
"5040",5039,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"5041",5040,0.5,0,1,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
"5042",5041,1,0,0,0,1,0,0.00946034940353973,0,0,0.75,0.75,0,0,0,0,0,0
"5043",5042,0.5,0,0,0,0,0,1,0,0,0.75,0.75,0,0,0,0,0,0
"5044",5043,0.5,0,1,0,1,1,1,0,0,0.5,0.75,0,0,0,0,0,1
"5045",5044,0.5,0,1,0,0,0,1,1,1,1,0.75,0,0,0,0,0,0
"5046",5045,1,0,1,0,0,0,0,0,0,0.75,0.75,1,0,0,0,0,0
"5047",5046,0.5,0,1,0,1,0,1,0,0,0.75,0.75,0,0,0,0,0,0
"5048",5047,0.5,0,1,0,0,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"5049",5048,0,0,1,0,1,1,0,0,0,0.75,0,0,0,0,0,0,0
"5050",5049,0.5,0,1,0,0,0,0.000201387422571197,0,0,0.75,0.25,0,0,0,0,0,0
"5051",5050,0.5,1,1,0,0,0,0,1,0,0.75,0.75,0,0,0,0,0,0
"5052",5051,0.5,0,0,0,0,0,0,1,1,0.75,0,0,0,0,0,0,0
"5053",5052,0.5,0,1,0,1,1,0.0107697601902565,0,0,1,0.25,0,0,0,0,0,0
"5054",5053,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0
"5055",5054,0.5,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"5056",5055,1,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"5057",5056,0.5,0,1,0,1,0,1,0,0,0.75,0.75,0,0,0,0,0,0
"5058",5057,0.5,0,1,0,0,0,1,0,0,1,0.75,0,0,0,0,0,0
"5059",5058,0.5,0,0,0,1,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"5060",5059,1,0,1,0,0,0,0,0,1,1,0.75,0,0,0,0,0,0
"5061",5060,0.5,0,1,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"5062",5061,1,0,1,0,0,0,1,0,0,0.75,0.75,0,0,0,0,0,0
"5063",5062,0,0,0.0172901715666873,0,0.000261077928363438,0,0,0,1,0.5,0,0,0,0,0,0,0
"5064",5063,1,0,1,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
"5065",5064,0,0,1,0,1,0,0,0,0,0.75,0,0,0,0,0,0,0
"5066",5065,1,0,0,0,0,0,0,0,0,0.5,0.75,0,0,0,0,0,0
"5067",5066,0.5,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
"5068",5067,0,0,1,0,1,0,0,0,0,1,0.25,0,0,0,0,0,0
"5069",5068,1,0,1,0,1,1,1,1,0,0.75,0.75,0,0,0,0,0,0
"5070",5069,0.5,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"5071",5070,1,1,1,0,1,0,0,0,0,0.75,0,0,0,0,0,0,0
"5072",5071,1,0,0,0,0,0,1,0,0,0.75,1,0,0,0,0,0,0
"5073",5072,1,0,1,0,0,0,1,0,0,0.25,0.25,0,0,0,0,0,0
"5074",5073,1,1,1,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"5075",5074,1,0,1,0,1,1,0.000267788028523649,0,1,1,0.75,0,0,0,0,0,0
"5076",5075,0.5,0,1,0,0,0,0.00960460055600423,0,0,1,0.75,0,0,0,0,0,0
"5077",5076,0.5,0,1,0,0,0,1,0,0,0.75,0,0,0,0,0,0,0
"5078",5077,1,1,1,0,1,1,1,0,0,0.75,0.25,0,0,0,0,0,0
"5079",5078,0,0,1,0,0,1,1,0,0,1,0.5,0,0,0,0,0,0
"5080",5079,0.5,0,1,0,1,1,0,0,1,0.5,0,0,0,0,0,0,0
"5081",5080,1,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"5082",5081,1,0,1,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"5083",5082,0.5,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0
"5084",5083,1,0,1,0,1,1,0,0,0,1,0.25,0,0,0,0,0,0
"5085",5084,1,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0
"5086",5085,0.5,0,1,0,0,1,1,0,0,1,0.75,0,0,0,0,0,0
"5087",5086,0,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"5088",5087,1,0,1,0,1,0,1,0,0,1,0.25,0,0,0,0,0,0
"5089",5088,1,0,1,0,0,0,1,0,0,1,0.25,0,0,0,0,0,0
"5090",5089,0.5,0,1,0,1,0,0,0,0,0.75,0,0,0,0,0,0,0
"5091",5090,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"5092",5091,1,0,0,0,0,0,1,0,1,0.75,0.25,0,0,0,0,0,0
"5093",5092,1,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"5094",5093,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"5095",5094,0.5,1,1,0,1,1,1,0,0,1,0.75,0,0,0,0,0,1
"5096",5095,1,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"5097",5096,0.5,0,1,0,0,0,1,1,0,0.75,0.25,0,0,0,0,0,0
"5098",5097,1,0,1,0,0,0,0,0,0,0.25,0,0,0,0,0,1,0
"5099",5098,1,0,1,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"5100",5099,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"5101",5100,1,1,0,0,0,0,0,1,1,0.75,1,0,0,0,0,0,0
"5102",5101,0,0,0,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"5103",5102,1,0,1,0,0,0,0.000409451664619627,0,0,0.75,0,0,0,0,0,0,0
"5104",5103,0.5,0,0.016042654070547,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5105",5104,0.5,0,1,0,0,0,0,0,0,0.75,0.5,0,0,0,0,0,0
"5106",5105,0,0,0.0409874596483473,0,1,1,0,1,0,0.25,0,0,0,0,0,0,0
"5107",5106,1,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"5108",5107,0,1,0,0,0,1,0,0,0,0.75,0,0,0,0,0,0,0
"5109",5108,0.5,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"5110",5109,1,0,1,0,0,0,1,0,0,1,0.75,0,0,0,0,0,0
"5111",5110,0.5,0,0,0,1,0,0,0,0,1,0.25,0,0,0,0,0,0
"5112",5111,0.5,0,1,0,0,1,1,0,0,1,0.75,0,0,0,0,0,0
"5113",5112,0,0,1,0,0,0,1,0,0,0.25,0.25,0,0,0,0,0,0
"5114",5113,0.5,0,1,0,1,1,0.00115344828544791,0,0,0.75,0,0,0,0,0,0,0
"5115",5114,0,0,0,0,1,1,0,0.0246185184046881,0.000102737919525512,0.75,0,0,0,0,0,0,0
"5116",5115,0.5,0,1,0,1,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"5117",5116,0.5,1,1,1,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0
"5118",5117,0,0,0,0,1,1,0,0.00782937618357981,5.24460952461325e-05,1,0.25,0,0,0,0,0,0
"5119",5118,1,0,1,0,1,1,0,0,0,0.5,0.5,0,0,0,0,0,0
"5120",5119,0.5,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
"5121",5120,0.5,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"5122",5121,1,1,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"5123",5122,0.5,0,1,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"5124",5123,0.5,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
"5125",5124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5126",5125,1,1,0,1,1,1,0,0,1,0.25,0.25,0,0,0,0,0,0
"5127",5126,0.5,0,1,0,1,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"5128",5127,0.5,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"5129",5128,0,0,0,0,0,1,0,0,0,1,0.75,0,0,0,0,0,0
"5130",5129,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"5131",5130,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"5132",5131,1,0,1,0,1,1,1,0,0,1,0.75,0,0,0,0,0,0
"5133",5132,1,0,1,0,1,1,0,0,0,0.5,0,0,0,0,0,0,0
"5134",5133,0.5,0,0,0,0,0,0,0,0,0.75,0.75,0,0,0,1,0,0
"5135",5134,0.5,0,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"5136",5135,0.5,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"5137",5136,0.5,0,1,0,0,0,0.00533647659497567,0,0,1,0.25,0,0,0,0,0,0
"5138",5137,0.5,0,1,0,0,0,1,0,0,1,0.25,0,0,0,0,0,0
"5139",5138,0.5,0,0,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"5140",5139,0.5,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
"5141",5140,0.5,0,1,0,1,1,0,0,0,1,0.75,0,0,0,0,0,0
"5142",5141,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
"5143",5142,0,0,1,0,0,0,0.000390273636613245,0,1,1,0.25,0,0,0,0,0,0
"5144",5143,0,0,1,0,1,1,0,0,0,0.75,0,0,0,0,0,0,0
"5145",5144,0.5,0,1,0,0,0,0,1,0,0.75,0,0,0,0,0,0,0
"5146",5145,0.5,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"5147",5146,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"5148",5147,1,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"5149",5148,0.5,0,1,0,1,1,0,0,0,1,0.25,0,1,0,0,0,0
"5150",5149,0.5,0,1,0,0,0,1,0,0,0.75,0,0,0,0,0,0,0
"5151",5150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5152",5151,0.5,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"5153",5152,0.5,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,1,1
"5154",5153,1,0,0,0,0,0,0,0,0,0.25,0.75,0,1,0,0,0,0
"5155",5154,1,0,1,0,0,0,0,0,0,0.75,0.25,1,0,0,0,0,0
"5156",5155,0.5,0,1,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0
"5157",5156,0.5,0,1,0,0,0,1,0,0,1,0.25,0,0,0,0,0,0
"5158",5157,0.5,0,1,0,0,0,0,1,0,1,0.75,0,0,0,0,0,0
"5159",5158,1,0,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0,0
"5160",5159,1,0,1,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"5161",5160,0.5,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"5162",5161,0.5,0,0,0,0,0,0,0,0,0.25,0,1,0,0,0,0,0
"5163",5162,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"5164",5163,0,0,1,0,1,1,4.81372051182123e-05,0.000715350487557283,1.81273166840202e-06,0.128950578964625,0.00728544599725688,0,0,0,0,0,0
"5165",5164,0.5,0,1,0,1,0,1,0,0,1,0.25,0,0,0,0,0,0
"5166",5165,0.5,0,0,0,0,1,1,0,0,1,0.75,0,0,0,0,0,0
"5167",5166,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"5168",5167,0.5,0,1,0,1,1,0,0,1,1,0.25,0,0,0,0,0,0
"5169",5168,1,1,1,0,0,1,1,0,0,1,0.25,0,0,0,0,0,0
"5170",5169,1,0,1,0,0,1,0.00120578417347108,0,0,0.75,0.25,0,1,0,0,0,0
"5171",5170,0.5,0,0,0,0,0,0.0123006300341546,0,0,0.75,0.75,0,0,0,0,0,0
"5172",5171,1,0,1,0,1,1,0,0,0,0.5,0,0,0,0,0,0,0
"5173",5172,0.5,0,0,0,1,1,0,0,0,0.75,0.75,0,0,0,0,0,0
"5174",5173,0.5,0,0,0,1,1,0,0.0010416307799671,0.0019108496147319,0.0960504668749482,0.00247367554242136,0,0,0,0,0,0
"5175",5174,0.5,0,1,0,1,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"5176",5175,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"5177",5176,1,0,0,0,0,0,1,0,0,0.75,0.25,0,0,0,0,0,0
"5178",5177,1,0,1,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0
"5179",5178,0,0,1,0,1,1,1,0,0,1,0.75,0,0,0,0,0,0
"5180",5179,1,0,1,0,1,0,1,0,0,0.25,0.75,0,0,0,0,0,0
"5181",5180,1,0,1,0,0,0,1,0,1,0.75,1,0,0,0,0,0,0
"5182",5181,0.5,0,1,0,0,0,1,0,0,0.75,0.25,0,0,0,0,1,0
"5183",5182,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
"5184",5183,1,0,1,0,1,0,0,0,0,1,0.75,0,0,0,0,0,0
"5185",5184,1,1,1,0,0,1,1,0,0,0.75,0.75,0,0,0,0,0,0
"5186",5185,0.5,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0
"5187",5186,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"5188",5187,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"5189",5188,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"5190",5189,0.5,0,1,0,1,1,1,0,0,1,0.75,0,0,0,0,0,0
"5191",5190,0.5,0,1,0,0.000273294101586714,0,1,0,0,1,0,0,0,0,0,0,0
"5192",5191,0.5,0,1,0,0,0,0.0151243112743193,1,0,0.75,1,0,0,0,0,0,0
"5193",5192,1,0,1,0,0,0,1,0,0,1,0.75,0,0,0,0,0,0
"5194",5193,1,0,1,0,0,0,0,0,0,0.75,0.25,0,1,0,0,0,0
"5195",5194,0.5,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"5196",5195,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"5197",5196,0.5,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"5198",5197,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0
"5199",5198,0.5,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
"5200",5199,0.5,0,1,0,1,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"5201",5200,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"5202",5201,1,0,1,0,1,1,0.00643184490080813,1,1,0.75,0.75,0,0,0,0,0,0
"5203",5202,0.5,0,1,0,0,0,0.00139887940857429,0,0,0,0.75,1,0,0,0,0,0
"5204",5203,0.5,0,1,1,1,1,0,0,0,0.75,0.75,0,0,0,0,0,0
"5205",5204,1,0,1,0,0,1,0,0,0,0.25,0.25,0,0,0,0,0,0
"5206",5205,0.5,0,1,0,0,1,1,0,0,1,0.75,1,0,0,0,0,0
"5207",5206,1,0,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0,0
"5208",5207,1,0,1,0,0,0,1,0,0,0.75,0.25,0,0,0,0,0,0
"5209",5208,1,0,0,0,0,0,0,0,1,1,0.75,0,0,0,1,0,0
"5210",5209,1,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"5211",5210,1,0,1,1,1,1,1,0,1,1,0.75,0,0,0,0,0,0
"5212",5211,0.5,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0
"5213",5212,0,0,0,0,1,0,0.00038487337683244,0,0,1,1,0,0,0,0,0,0
"5214",5213,0.5,0,1,0,1,0,0,0,0,0.75,0,0,0,0,0,0,1
"5215",5214,0.5,0,1,0,1,0,0,0,0,1,0.75,0,0,0,0,0,0
"5216",5215,0.5,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"5217",5216,0,0,0,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"5218",5217,0.5,0,1,0,1,1,0,0,0,0.25,0,0,0,0,0,0,0
"5219",5218,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5220",5219,1,0,0,0,0,0,0,0,1,0.5,0.25,0,0,0,0,0,0
"5221",5220,0.5,0,1,0,0,0,0.00333861747364932,0,0,1,0,0,0,0,0,0,0
"5222",5221,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"5223",5222,0.5,0,1,0,0,0,1,0,0,0.75,0.25,0,0,0,0,0,0
"5224",5223,1,0,1,1,1,1,1,0,0,0.75,0.75,0,0,0,0,0,0
"5225",5224,1,0,1,0,0,0,0,1,1,0.75,0.75,0,0,0,0,0,0
"5226",5225,0.5,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"5227",5226,0.5,0,0,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"5228",5227,0.5,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"5229",5228,1,0,1,0,0,0,1,0,0,0.25,0.75,0,0,0,0,0,1
"5230",5229,1,0,1,0,1,1,0,0,0,0.25,0.25,0,0,0,0,0,0
"5231",5230,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"5232",5231,0.5,0,1,1,1,1,0,0,0,0.75,0.75,0,0,0,0,0,0
"5233",5232,0.5,0,1,0,0,0,0,0,0,1,0.75,1,0,0,0,0,0
"5234",5233,1,0,0,0,0,0,1,1,0,0.75,0.25,0,0,0,0,0,0
"5235",5234,0.5,0,0,0,0,0,0,0.00652896330119886,0.000334015709880718,1,0.25,0,0,0,0,0,0
"5236",5235,0.5,0,1,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0
"5237",5236,1,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"5238",5237,0.5,0,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"5239",5238,0.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"5240",5239,1,0,1,0,0,0,1,1,1,0.75,0.75,0,0,0,0,0,0
"5241",5240,0.5,0,0.0095909094715091,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0
"5242",5241,0,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,1
"5243",5242,1,0,1,0,1,1,1,0,0,0.75,0.25,0,0,0,0,0,0
"5244",5243,0.5,0,1,0,0,0,1,0,0,1,0.75,0,0,0,0,0,0
"5245",5244,0.5,0,1,0,0,0,1,0,0,0.75,0.25,0,0,0,0,0,0
"5246",5245,1,0,1,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"5247",5246,0.5,0,1,0,0,0,0,3.0935968198519e-05,2.38754992184205e-05,0.5,0.75,0,0,0,0,0,0
"5248",5247,0.5,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"5249",5248,0.5,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0
"5250",5249,0.5,0,1,0,1,1,1,0,0,1,0.25,0,0,0,0,0,0
"5251",5250,0.5,0,1,0,1,0,0.0051409326178421,0,0,0.5,0.75,0,0,0,0,0,0
"5252",5251,0.5,0,0,0,0,0,1,0,0,1,0.25,0,0,0,0,0,0
"5253",5252,1,0,1,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"5254",5253,0.5,0,1,0,1,1,0,0,0,0.75,0,0,0,0,0,0,0
"5255",5254,0.5,0,0.0640184472125124,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"5256",5255,0.5,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"5257",5256,0.5,0,1,1,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"5258",5257,0.5,0,1,0,1,0,0,0,1,0.25,0,0,0,0,0,0,0
"5259",5258,0.5,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"5260",5259,0.5,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0
"5261",5260,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5262",5261,0.5,0,1,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0
"5263",5262,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,1,0,0
"5264",5263,0.5,0,0,0,0,1,0,0,0,1,0.75,0,0,0,0,0,0
"5265",5264,1,0,0,0,1,1,0,0,0,0.75,0,1,0,0,0,0,0
"5266",5265,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
"5267",5266,1,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"5268",5267,0.5,0,1,0,1,1,1,0,0,1,0.75,0,0,0,0,0,1
"5269",5268,0,0,1,0,0,0,0,0.00477753139656161,2.95488284952808e-06,0.75,0.25,0,0,0,0,0,0
"5270",5269,1,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0
"5271",5270,1,0,1,0,1,0,0,1,1,1,0.25,0,0,0,0,0,0
"5272",5271,0.5,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0
"5273",5272,0,0,1,0,0,1,0,1,0,1,0.75,0,0,0,0,0,0
"5274",5273,0.5,0,1,0,0,0,0,0,1,0.75,0.25,0,0,0,0,0,0
"5275",5274,1,0,0,0,0,0,0,0,1,0.75,0.25,0,0,0,0,0,0
"5276",5275,0.5,0,1,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0
"5277",5276,0.5,0,1,0,0,0,1,0,0,0.75,0.25,0,0,0,0,0,0
